Partial-Vaccinated,State,Total,Total-Vaccinated,Vaccinated-today,date
921704.0,Tripura,1307268.0,385564.0,17489.0,2021-05-04
10544891.0,Uttar Pradesh,13062635.0,2517744.0,155591.0,2021-05-04
1695482.0,Uttarakhand,2149462.0,453980.0,29083.0,2021-05-04
8750404.0,West Bengal,11409897.0,2659493.0,136784.0,2021-05-04
40844.0,Daman and Diu,49618.0,8774.0,561.0,2021-05-04
228369.0,Manipur,292122.0,63753.0,9953.0,2021-05-04
7071530.0,Madhya Pradesh,8249533.0,1178003.0,18472.0,2021-05-04
292908.0,Goa,368857.0,75949.0,5133.0,2021-05-04
19666.0,Lakshadweep,24226.0,4560.0,95.0,2021-05-04
196476.0,Arunachal Pradesh,256929.0,60453.0,3984.0,2021-05-04
2152500.0,Assam,2751204.0,598704.0,68845.0,2021-05-04
6092049.0,Bihar,7359866.0,1267817.0,93714.0,2021-05-04
172057.0,Chandigarh,225542.0,53485.0,4623.0,2021-05-04
4914311.0,Chhattisgarh,5715512.0,801201.0,25045.0,2021-05-04
39710.0,Dadra and Nagar Haveli,48688.0,8978.0,244.0,2021-05-04
2742953.0,Delhi,3507635.0,764682.0,89898.0,2021-05-04
95064.0,Andaman and Nicobar Islands,107018.0,11954.0,425.0,2021-05-04
10330960.0,Gujarat,13094157.0,2763197.0,114562.0,2021-05-04
3335067.0,Haryana,3926299.0,591232.0,67459.0,2021-05-04
1624444.0,Himachal Pradesh,1920953.0,296509.0,42962.0,2021-05-04
2091960.0,Jammu and Kashmir,2503624.0,411664.0,31688.0,2021-05-04
2671304.0,Jharkhand,3186484.0,515180.0,17146.0,2021-05-04
8289078.0,Karnataka,9962735.0,1673657.0,53739.0,2021-05-04
6110419.0,Kerala,7577304.0,1466885.0,63546.0,2021-05-04
77322.0,Ladakh,112903.0,35581.0,1791.0,2021-05-04
168672.0,Chandigarh,220462.0,51790.0,4262.0,2021-05-03
40640.0,Daman and Diu,49026.0,8386.0,505.0,2021-05-03
8725020.0,West Bengal,11256097.0,2531077.0,176239.0,2021-05-03
94633.0,Andaman and Nicobar Islands,106250.0,11617.0,868.0,2021-05-03
3073058.0,Punjab,3535078.0,462020.0,31475.0,2021-05-03
218548.0,Manipur,281500.0,62952.0,14241.0,2021-05-03
245544.0,Meghalaya,307452.0,61908.0,8661.0,2021-05-03
218549.0,Mizoram,263667.0,45118.0,4763.0,2021-05-03
163607.0,Nagaland,205316.0,41709.0,4897.0,2021-05-03
4958904.0,Odisha,5920244.0,961340.0,40928.0,2021-05-03
171878.0,Puducherry,202793.0,30915.0,2433.0,2021-05-03
11008158.0,Rajasthan,13351069.0,2342911.0,158648.0,2021-05-03
19460.0,Lakshadweep,23908.0,4448.0,171.0,2021-05-03
162016.0,Sikkim,207754.0,45738.0,2529.0,2021-05-03
4716835.0,Tamil Nadu,6135244.0,1418409.0,74902.0,2021-05-03
4178677.0,Telangana,4815920.0,637243.0,26888.0,2021-05-03
915489.0,Tripura,1284939.0,369450.0,14943.0,2021-05-03
10439785.0,Uttar Pradesh,12884995.0,2445210.0,159257.0,2021-05-03
2096948.0,Assam,2675846.0,578898.0,81601.0,2021-05-03
13739753.0,Maharashtra,16425887.0,2686134.0,78909.0,2021-05-03
7065585.0,Madhya Pradesh,8228404.0,1162819.0,67893.0,2021-05-03
3279593.0,Haryana,3855063.0,575470.0,56784.0,2021-05-03
10243032.0,Gujarat,12966110.0,2723078.0,144687.0,2021-05-03
5195851.0,Andhra Pradesh,6732767.0,1536916.0,32502.0,2021-05-03
193841.0,Arunachal Pradesh,252527.0,58686.0,5733.0,2021-05-03
4902668.0,Chhattisgarh,5684458.0,781790.0,31462.0,2021-05-03
39587.0,Dadra and Nagar Haveli,48439.0,8852.0,300.0,2021-05-03
2676373.0,Delhi,3415728.0,739355.0,89272.0,2021-05-03
288805.0,Goa,363592.0,74787.0,5179.0,2021-05-03
1683130.0,Uttarakhand,2117345.0,434215.0,10333.0,2021-05-03
1595354.0,Himachal Pradesh,1874042.0,278688.0,41319.0,2021-05-03
2065375.0,Jammu and Kashmir,2467470.0,402095.0,46631.0,2021-05-03
2661873.0,Jharkhand,3165998.0,504125.0,16604.0,2021-05-03
8253648.0,Karnataka,9901051.0,1647403.0,73585.0,2021-05-03
6027693.0,Bihar,7233171.0,1205478.0,98308.0,2021-05-03
6092349.0,Kerala,7511454.0,1419105.0,82212.0,2021-05-03
75744.0,Ladakh,111070.0,35326.0,1326.0,2021-05-03
40436.0,Daman and Diu,48488.0,8052.0,238,2021-05-02
94125.0,Andaman and Nicobar Islands,105285.0,11160.0,37,2021-05-02
5965407.0,Bihar,7110550.0,1145143.0,47621,2021-05-02
13677591.0,Maharashtra,16342814.0,2665223.0,47443,2021-05-02
10894243.0,Rajasthan,13173409.0,2279166.0,80191,2021-05-02
237840.0,Meghalaya,298411.0,60571.0,140,2021-05-02
213944.0,Mizoram,258830.0,44886.0,0,2021-05-02
159934.0,Nagaland,200279.0,40345.0,403,2021-05-02
4939787.0,Odisha,5874337.0,934550.0,698,2021-05-02
170746.0,Puducherry,200100.0,29354.0,507,2021-05-02
3047712.0,Punjab,3498524.0,450812.0,26961,2021-05-02
161376.0,Sikkim,204990.0,43614.0,20,2021-05-02
190514.0,Arunachal Pradesh,246580.0,56066.0,916,2021-05-02
4679335.0,Tamil Nadu,6046415.0,1367080.0,6447,2021-05-02
4158090.0,Telangana,4787811.0,629721.0,0,2021-05-02
909670.0,Tripura,1267044.0,357374.0,2007,2021-05-02
10334346.0,Uttar Pradesh,12705437.0,2371091.0,419,2021-05-02
1677900.0,Uttarakhand,2105869.0,427969.0,6036,2021-05-02
8692844.0,West Bengal,11066324.0,2373480.0,5814,2021-05-02
205037.0,Manipur,266791.0,61754.0,1066,2021-05-02
5176393.0,Andhra Pradesh,6696325.0,1519932.0,22,2021-05-02
7046019.0,Madhya Pradesh,8154964.0,1108945.0,5419,2021-05-02
19319.0,Lakshadweep,23634.0,4315.0,2,2021-05-02
2033174.0,Assam,2589899.0,556725.0,9175,2021-05-02
165617.0,Chandigarh,215894.0,50277.0,2530,2021-05-02
4887659.0,Chhattisgarh,5646987.0,759328.0,21418,2021-05-02
39454.0,Dadra and Nagar Haveli,48131.0,8677.0,51,2021-05-02
2613227.0,Delhi,3324902.0,711675.0,1571,2021-05-02
284560.0,Goa,358280.0,73720.0,2945,2021-05-02
10161231.0,Gujarat,12803024.0,2641793.0,105708,2021-05-02
3230331.0,Haryana,3796956.0,566625.0,18310,2021-05-02
1566274.0,Himachal Pradesh,1828966.0,262692.0,5166,2021-05-02
2027309.0,Jammu and Kashmir,2415072.0,387763.0,34810,2021-05-02
2653112.0,Jharkhand,3146799.0,493687.0,8947,2021-05-02
8204770.0,Karnataka,9817518.0,1612748.0,33673,2021-05-02
6069760.0,Kerala,7426176.0,1356416.0,307,2021-05-02
75065.0,Ladakh,109696.0,34631.0,116,2021-05-02
94002.0,Andaman and Nicobar Islands,105090.0,11088.0,664,2021-05-01
5174960.0,Andhra Pradesh,6694297.0,1519337.0,92728,2021-05-01
189910.0,Arunachal Pradesh,245524.0,55614.0,3811,2021-05-01
5928725.0,Bihar,7047770.0,1119045.0,58134,2021-05-01
2020530.0,Assam,2574065.0,553535.0,79278,2021-05-01
7043286.0,Madhya Pradesh,8147203.0,1103917.0,62623,2021-05-01
163599.0,Chandigarh,213216.0,49617.0,4450,2021-05-01
4876021.0,Chhattisgarh,5620382.0,744361.0,39999,2021-05-01
39429.0,Dadra and Nagar Haveli,48082.0,8653.0,246,2021-05-01
2611942.0,Delhi,3323249.0,711307.0,49620,2021-05-01
282005.0,Goa,355269.0,73264.0,5381,2021-05-01
10092582.0,Gujarat,12679389.0,2586807.0,191873,2021-05-01
3211614.0,Haryana,3776747.0,565133.0,12638,2021-05-01
1562272.0,Himachal Pradesh,1823400.0,261128.0,28249,2021-05-01
1995989.0,Jammu and Kashmir,2376239.0,380250.0,24461,2021-05-01
2647485.0,Jharkhand,3135680.0,488195.0,18087,2021-05-01
8178490.0,Karnataka,9776943.0,1598453.0,116058,2021-05-01
6069726.0,Kerala,7425416.0,1355690.0,45964,2021-05-01
74984.0,Ladakh,109442.0,34458.0,752,2021-05-01
19170.0,Lakshadweep,23444.0,4274.0,46,2021-05-01
202264.0,Manipur,263966.0,61702.0,12838,2021-05-01
40324.0,Daman and Diu,48238.0,7914.0,532,2021-05-01
237480.0,Meghalaya,298016.0,60536.0,6392,2021-05-01
213866.0,Mizoram,258683.0,44817.0,2429,2021-05-01
159555.0,Nagaland,199845.0,40290.0,955,2021-05-01
4938147.0,Odisha,5871726.0,933579.0,769,2021-05-01
170421.0,Puducherry,199568.0,29147.0,1579,2021-05-01
3022501.0,Punjab,3465616.0,443115.0,61672,2021-05-01
10835900.0,Rajasthan,13084309.0,2248409.0,50916,2021-05-01
161364.0,Sikkim,204960.0,43596.0,863,2021-05-01
4671707.0,Tamil Nadu,6030884.0,1359177.0,61148,2021-05-01
4157933.0,Telangana,4787544.0,629611.0,586,2021-05-01
907499.0,Tripura,1261570.0,354071.0,17213,2021-05-01
10331285.0,Uttar Pradesh,12700692.0,2369407.0,122632,2021-05-01
1674974.0,Uttarakhand,2099055.0,424081.0,17847,2021-05-01
8689947.0,West Bengal,11058053.0,2368106.0,73122,2021-05-01
13637082.0,Maharashtra,16292753.0,2655671.0,95057,2021-05-01
5112011.0,Andhra Pradesh,6579034.0,1467023.0,197820,2021-04-30
40070.0,Daman and Diu,47667.0,7597.0,746,2021-04-30
18888.0,Lakshadweep,23024.0,4136.0,72,2021-04-30
13561437.0,Maharashtra,16183847.0,2622410.0,285940,2021-04-30
188954.0,Manipur,250108.0,61154.0,21146,2021-04-30
230464.0,Meghalaya,290380.0,59916.0,14233,2021-04-30
211334.0,Mizoram,256067.0,44733.0,5478,2021-04-30
158602.0,Nagaland,198817.0,40215.0,3299,2021-04-30
4928197.0,Odisha,5856695.0,928498.0,67948,2021-04-30
2968888.0,Punjab,3394080.0,425192.0,90400,2021-04-30
10797155.0,Rajasthan,13021948.0,2224793.0,69261,2021-04-30
161083.0,Sikkim,203966.0,42883.0,3148,2021-04-30
4635084.0,Tamil Nadu,5947056.0,1311972.0,76675,2021-04-30
4151762.0,Telangana,4780184.0,628422.0,157922,2021-04-30
898611.0,Tripura,1236761.0,338150.0,36110,2021-04-30
10240750.0,Uttar Pradesh,12557806.0,2317056.0,174829,2021-04-30
1665065.0,Uttarakhand,2079214.0,414149.0,39655,2021-04-30
8662227.0,West Bengal,10971948.0,2309721.0,173234,2021-04-30
7023042.0,Madhya Pradesh,8079538.0,1056496.0,2516,2021-04-30
169488.0,Puducherry,197864.0,28376.0,3448,2021-04-30
74571.0,Ladakh,108166.0,33595.0,709,2021-04-30
2581651.0,Delhi,3271950.0,690299.0,44856,2021-04-30
6051350.0,Kerala,7376934.0,1325584.0,142880,2021-04-30
187103.0,Arunachal Pradesh,241423.0,54320.0,6348,2021-04-30
93493.0,Andaman and Nicobar Islands,104374.0,10881.0,1296,2021-04-30
1946800.0,Assam,2480734.0,533934.0,118140,2021-04-30
5881859.0,Bihar,6967492.0,1085633.0,72599,2021-04-30
4853003.0,Chhattisgarh,5570909.0,717906.0,54788,2021-04-30
39288.0,Dadra and Nagar Haveli,47829.0,8541.0,523,2021-04-30
160071.0,Chandigarh,208489.0,48418.0,6186,2021-04-30
277125.0,Goa,349718.0,72593.0,8352,2021-04-30
9965407.0,Gujarat,12457754.0,2492347.0,172324,2021-04-30
3199035.0,Haryana,3758377.0,559342.0,27468,2021-04-30
1541255.0,Himachal Pradesh,1793341.0,252086.0,46615,2021-04-30
1974919.0,Jammu and Kashmir,2348049.0,373130.0,32231,2021-04-30
2635993.0,Jharkhand,3114125.0,478132.0,27152,2021-04-30
8090917.0,Karnataka,9642439.0,1551522.0,215535,2021-04-30
6006391.0,Kerala,7229177.0,1222786.0,83201.0,2021-04-29
155613.0,Nagaland,195428.0,39815.0,5196.0,2021-04-29
74391.0,Ladakh,107405.0,33014.0,1376.0,2021-04-29
18386.0,Lakshadweep,22410.0,4024.0,95.0,2021-04-29
7022419.0,Madhya Pradesh,8077002.0,1054583.0,2837.0,2021-04-29
13360080.0,Maharashtra,15870448.0,2510368.0,271459.0,2021-04-29
168095.0,Manipur,228164.0,60069.0,13230.0,2021-04-29
216622.0,Meghalaya,275009.0,58387.0,14988.0,2021-04-29
206116.0,Mizoram,250446.0,44330.0,6208.0,2021-04-29
1639998.0,Uttarakhand,2036059.0,396061.0,40449.0,2021-04-29
4889024.0,Odisha,5778140.0,889116.0,24062.0,2021-04-29
167707.0,Puducherry,193958.0,26251.0,2826.0,2021-04-29
2896032.0,Punjab,3292863.0,396831.0,71942.0,2021-04-29
10745384.0,Rajasthan,12936289.0,2190905.0,99440.0,2021-04-29
159827.0,Sikkim,200586.0,40759.0,3421.0,2021-04-29
4589747.0,Tamil Nadu,5845197.0,1255450.0,80490.0,2021-04-29
4010610.0,Telangana,4612780.0,602170.0,62803.0,2021-04-29
39664.0,Daman and Diu,46869.0,7205.0,548.0,2021-04-29
7940695.0,Karnataka,9400272.0,1459577.0,107052.0,2021-04-29
8596240.0,West Bengal,10781641.0,2185401.0,137036.0,2021-04-29
2619343.0,Jharkhand,3083117.0,463774.0,26862.0,2021-04-29
1946913.0,Jammu and Kashmir,2311019.0,364106.0,48773.0,2021-04-29
882252.0,Tripura,1189803.0,307551.0,39173.0,2021-04-29
92417.0,Andaman and Nicobar Islands,102998.0,10581.0,931.0,2021-04-29
4988411.0,Andhra Pradesh,6353841.0,1365430.0,58495.0,2021-04-29
182123.0,Arunachal Pradesh,234677.0,52554.0,6656.0,2021-04-29
1846567.0,Assam,2349267.0,502700.0,98761.0,2021-04-29
5821599.0,Bihar,6869722.0,1048123.0,85080.0,2021-04-29
155689.0,Chandigarh,201907.0,46218.0,5495.0,2021-04-29
4823914.0,Chhattisgarh,5507510.0,683596.0,32104.0,2021-04-29
39016.0,Dadra and Nagar Haveli,47279.0,8263.0,348.0,2021-04-29
2558135.0,Delhi,3224828.0,666693.0,73725.0,2021-04-29
269749.0,Goa,340659.0,70910.0,7803.0,2021-04-29
9873924.0,Gujarat,12251389.0,2377465.0,168683.0,2021-04-29
3177552.0,Haryana,3723444.0,545892.0,40007.0,2021-04-29
1505397.0,Himachal Pradesh,1743174.0,237777.0,48985.0,2021-04-29
10125866.0,Uttar Pradesh,12353995.0,2228129.0,161250.0,2021-04-29
8539976.0,West Bengal,10630769.0,2090793.0,179754.0,2021-04-28
39385.0,Daman and Diu,46286.0,6901.0,504.0,2021-04-28
4955046.0,Andhra Pradesh,6281949.0,1326903.0,91754.0,2021-04-28
91394.0,Andaman and Nicobar Islands,101770.0,10376.0,1103.0,2021-04-28
18120.0,Lakshadweep,22090.0,3970.0,21.0,2021-04-28
866008.0,Tripura,1139662.0,273654.0,19208.0,2021-04-28
3955399.0,Telangana,4542064.0,586665.0,132595.0,2021-04-28
4544279.0,Tamil Nadu,5740648.0,1196369.0,89924.0,2021-04-28
158440.0,Sikkim,196919.0,38479.0,2874.0,2021-04-28
10669656.0,Rajasthan,12811445.0,2141789.0,128976.0,2021-04-28
2837315.0,Punjab,3211403.0,374088.0,73967.0,2021-04-28
166115.0,Puducherry,190808.0,24693.0,2723.0,2021-04-28
4867136.0,Odisha,5741648.0,874512.0,33970.0,2021-04-28
150753.0,Nagaland,189590.0,38837.0,6108.0,2021-04-28
199452.0,Mizoram,243364.0,43912.0,7697.0,2021-04-28
201997.0,Meghalaya,258617.0,56620.0,15537.0,2021-04-28
155151.0,Manipur,214148.0,58997.0,12919.0,2021-04-28
13184469.0,Maharashtra,15577636.0,2393167.0,236339.0,2021-04-28
7020074.0,Madhya Pradesh,8071696.0,1051622.0,55432.0,2021-04-28
73967.0,Ladakh,105808.0,31841.0,1750.0,2021-04-28
1612469.0,Uttarakhand,1992077.0,379608.0,36149.0,2021-04-28
5967887.0,Kerala,7144083.0,1176196.0,36070.0,2021-04-28
7864503.0,Karnataka,9276973.0,1412470.0,165450.0,2021-04-28
2603179.0,Jharkhand,3053082.0,449903.0,21287.0,2021-04-28
1904409.0,Jammu and Kashmir,2256066.0,351657.0,62582.0,2021-04-28
1468126.0,Himachal Pradesh,1689867.0,221741.0,42919.0,2021-04-28
3147907.0,Haryana,3675837.0,527930.0,34216.0,2021-04-28
9787160.0,Gujarat,12053881.0,2266721.0,128869.0,2021-04-28
262802.0,Goa,331720.0,68918.0,8098.0,2021-04-28
2512508.0,Delhi,3147893.0,635385.0,31559.0,2021-04-28
38831.0,Dadra and Nagar Haveli,46903.0,8072.0,327.0,2021-04-28
4807697.0,Chhattisgarh,5469617.0,661920.0,27205.0,2021-04-28
151928.0,Chandigarh,196055.0,44127.0,5576.0,2021-04-28
5752082.0,Bihar,6761471.0,1009389.0,78503.0,2021-04-28
176888.0,Arunachal Pradesh,227853.0,50965.0,5522.0,2021-04-28
10018842.0,Uttar Pradesh,12169041.0,2150199.0,95311.0,2021-04-28
1766829.0,Assam,2242653.0,475824.0,44222.0,2021-04-28
39124.0,Daman and Diu,45747.0,6623.0,482,2021-04-27
10578840.0,Rajasthan,12659945.0,2081105.0,89435,2021-04-27
187409.0,Meghalaya,242572.0,55163.0,16081,2021-04-27
191344.0,Mizoram,235041.0,43697.0,11372,2021-04-27
145555.0,Nagaland,183201.0,37646.0,4802,2021-04-27
4837588.0,Odisha,5691740.0,854152.0,58531,2021-04-27
164814.0,Puducherry,187897.0,23083.0,2391,2021-04-27
2779190.0,Punjab,3131430.0,352240.0,40168,2021-04-27
157168.0,Sikkim,193834.0,36666.0,3642,2021-04-27
13030894.0,Maharashtra,15321730.0,2290836.0,387053,2021-04-27
4495630.0,Tamil Nadu,5624732.0,1129102.0,112708,2021-04-27
3837190.0,Telangana,4400003.0,562813.0,103031,2021-04-27
856586.0,Tripura,1113260.0,256674.0,36115,2021-04-27
9953817.0,Uttar Pradesh,12061238.0,2107421.0,99170,2021-04-27
1587147.0,Uttarakhand,1953190.0,366043.0,31078,2021-04-27
8467133.0,West Bengal,10437665.0,1970532.0,191381,2021-04-27
142612.0,Manipur,200674.0,58062.0,8255,2021-04-27
6996487.0,Madhya Pradesh,8010474.0,1013987.0,15613,2021-04-27
172178.0,Arunachal Pradesh,222085.0,49907.0,5031,2021-04-27
9718868.0,Gujarat,11901253.0,2182385.0,151553,2021-04-27
5686449.0,Bihar,6661790.0,975341.0,80912,2021-04-27
148026.0,Chandigarh,190041.0,42015.0,5438,2021-04-27
4791314.0,Chhattisgarh,5438541.0,647227.0,27319,2021-04-27
38690.0,Dadra and Nagar Haveli,46553.0,7863.0,352,2021-04-27
2495676.0,Delhi,3114832.0,619156.0,51663,2021-04-27
256196.0,Goa,323213.0,67017.0,9797,2021-04-27
3122680.0,Haryana,3634905.0,512225.0,31815,2021-04-27
17998.0,Lakshadweep,21928.0,3930.0,41,2021-04-27
1434382.0,Himachal Pradesh,1644453.0,210071.0,48050,2021-04-27
1848389.0,Jammu and Kashmir,2186894.0,338505.0,54337,2021-04-27
2589148.0,Jharkhand,3029124.0,439976.0,20370,2021-04-27
7750770.0,Karnataka,9088000.0,1337230.0,172187,2021-04-27
5947361.0,Kerala,7106942.0,1159581.0,112997,2021-04-27
73508.0,Ladakh,103717.0,30209.0,2052,2021-04-27
1728642.0,Assam,2192325.0,463683.0,80545,2021-04-27
4904030.0,Andhra Pradesh,6177693.0,1273663.0,169853,2021-04-27
90454.0,Andaman and Nicobar Islands,100571.0,10117.0,1356,2021-04-27
115742.0,Manipur,169624.0,53882.0,9507,2021-04-26
2528950.0,Haryana,2992405.0,463455.0,46357,2021-04-26
60090.0,Ladakh,87779.0,27689.0,3084,2021-04-26
5405589.0,Kerala,6499196.0,1093607.0,140385,2021-04-26
6616883.0,Karnataka,7848893.0,1232010.0,195904,2021-04-26
2134190.0,Jharkhand,2547160.0,412970.0,24084,2021-04-26
1528358.0,Jammu and Kashmir,1840065.0,311707.0,74942,2021-04-26
1232700.0,Himachal Pradesh,1425957.0,193257.0,41453,2021-04-26
7737046.0,Gujarat,9702757.0,1965711.0,158502,2021-04-26
5804388.0,Madhya Pradesh,6773097.0,968709.0,74895,2021-04-26
219125.0,Goa,281557.0,62432.0,8823,2021-04-26
2170110.0,Delhi,2750601.0,580491.0,56693,2021-04-26
32082.0,Dadra and Nagar Haveli,39464.0,7382.0,306,2021-04-26
3860254.0,Chhattisgarh,4466020.0,605766.0,38526,2021-04-26
130798.0,Chandigarh,169995.0,39197.0,5308,2021-04-26
9973.0,Lakshadweep,12753.0,2780.0,103,2021-04-26
11134601.0,Maharashtra,13213253.0,2078652.0,519900,2021-04-26
143715.0,Arunachal Pradesh,189915.0,46200.0,6140,2021-04-26
3699564.0,Tamil Nadu,4659574.0,960010.0,112280,2021-04-26
33469.0,Daman and Diu,39633.0,6164.0,624,2021-04-26
7149206.0,West Bengal,8948475.0,1799269.0,246766,2021-04-26
1299238.0,Uttarakhand,1640450.0,341212.0,45744,2021-04-26
7951020.0,Uttar Pradesh,9922286.0,1971266.0,148152,2021-04-26
680051.0,Tripura,899514.0,219463.0,39763,2021-04-26
3299383.0,Telangana,3827551.0,528168.0,202227,2021-04-26
136228.0,Sikkim,169915.0,33687.0,3824,2021-04-26
146101.0,Meghalaya,197934.0,51833.0,12013,2021-04-26
8362998.0,Rajasthan,10220551.0,1857553.0,164306,2021-04-26
2437949.0,Punjab,2765403.0,327454.0,84349,2021-04-26
149598.0,Puducherry,170706.0,21108.0,2540,2021-04-26
3407231.0,Odisha,4162248.0,755017.0,77408,2021-04-26
121068.0,Nagaland,156512.0,35444.0,5230,2021-04-26
158926.0,Mizoram,198729.0,39803.0,9758,2021-04-26
4198978.0,Bihar,5070126.0,871148.0,98370,2021-04-26
1450422.0,Assam,1866929.0,416507.0,78947,2021-04-26
4056848.0,Andhra Pradesh,5249365.0,1192517.0,284190,2021-04-26
73299.0,Andaman and Nicobar Islands,82621.0,9322.0,1650,2021-04-26
3838555.0,Chhattisgarh,4426981.0,588426.0,32386.0,2021-04-25
1468164.0,Jammu and Kashmir,1764593.0,296429.0,41541.0,2021-04-25
1202185.0,Himachal Pradesh,1383973.0,181788.0,9831.0,2021-04-25
2498813.0,Haryana,2944556.0,445743.0,28623.0,2021-04-25
7673387.0,Gujarat,9542213.0,1868826.0,82720.0,2021-04-25
212475.0,Goa,272734.0,60259.0,4502.0,2021-04-25
2134690.0,Delhi,2693897.0,559207.0,43610.0,2021-04-25
31932.0,Dadra and Nagar Haveli,39158.0,7226.0,92.0,2021-04-25
127563.0,Chandigarh,164687.0,37124.0,3850.0,2021-04-25
6501164.0,Karnataka,7651888.0,1150724.0,70146.0,2021-04-25
4133536.0,Bihar,4967816.0,834280.0,59449.0,2021-04-25
1395959.0,Assam,1787615.0,391656.0,12103.0,2021-04-25
139305.0,Arunachal Pradesh,183765.0,44460.0,1082.0,2021-04-25
3866359.0,Andhra Pradesh,4965175.0,1098816.0,6493.0,2021-04-25
7865917.0,Uttar Pradesh,9774084.0,1908167.0,4183.0,2021-04-25
1270520.0,Uttarakhand,1594343.0,323823.0,15447.0,2021-04-25
2120745.0,Jharkhand,2522737.0,401992.0,10494.0,2021-04-25
670205.0,Tripura,859721.0,189516.0,6755.0,2021-04-25
33178.0,Daman and Diu,39009.0,5831.0,239.0,2021-04-25
5325077.0,Kerala,6358811.0,1033734.0,17109.0,2021-04-25
3126201.0,Telangana,3624651.0,498450.0,59522.0,2021-04-25
3665870.0,Tamil Nadu,4547163.0,881293.0,11729.0,2021-04-25
134705.0,Sikkim,166091.0,31386.0,428.0,2021-04-25
8265953.0,Rajasthan,10051950.0,1785997.0,108060.0,2021-04-25
2372724.0,Punjab,2680379.0,307655.0,62754.0,2021-04-25
148548.0,Puducherry,168166.0,19618.0,531.0,2021-04-25
3361351.0,Odisha,4084774.0,723423.0,1361.0,2021-04-25
117410.0,Nagaland,151205.0,33795.0,297.0,2021-04-25
151042.0,Mizoram,188956.0,37914.0,55.0,2021-04-25
135605.0,Meghalaya,185801.0,50196.0,527.0,2021-04-25
107394.0,Manipur,160040.0,52646.0,1856.0,2021-04-25
10810218.0,Maharashtra,12690974.0,1880756.0,102860.0,2021-04-25
5773242.0,Madhya Pradesh,6697984.0,924742.0,9864.0,2021-04-25
9887.0,Lakshadweep,12636.0,2749.0,87.0,2021-04-25
59908.0,Ladakh,84695.0,24787.0,328.0,2021-04-25
7041277.0,West Bengal,8701540.0,1660263.0,27586.0,2021-04-25
71936.0,Andaman and Nicobar Islands,80971.0,9035.0,1020.0,2021-04-25
138458.0,Arunachal Pradesh,182624.0,44166.0,4428.0,2021-04-24
1384328.0,Assam,1773648.0,389320.0,40277.0,2021-04-24
10739442.0,Maharashtra,12585854.0,1846412.0,215017.0,2021-04-24
105420.0,Manipur,157863.0,52443.0,5805.0,2021-04-24
133731.0,Meghalaya,183869.0,50138.0,4452.0,2021-04-24
150507.0,Mizoram,188391.0,37884.0,4182.0,2021-04-24
116983.0,Nagaland,150758.0,33775.0,496.0,2021-04-24
3360367.0,Odisha,4083320.0,722953.0,2584.0,2021-04-24
148245.0,Puducherry,167635.0,19390.0,2050.0,2021-04-24
2319164.0,Punjab,2616000.0,296836.0,105087.0,2021-04-24
8197744.0,Rajasthan,9940968.0,1743224.0,167037.0,2021-04-24
134363.0,Sikkim,165663.0,31300.0,2639.0,2021-04-24
3661066.0,Tamil Nadu,4534130.0,873064.0,99825.0,2021-04-24
3073315.0,Telangana,3563657.0,490342.0,182635.0,2021-04-24
667701.0,Tripura,852624.0,184923.0,22996.0,2021-04-24
7863206.0,Uttar Pradesh,9769106.0,1905900.0,138008.0,2021-04-24
1258767.0,Uttarakhand,1577797.0,319030.0,37443.0,2021-04-24
5765678.0,Madhya Pradesh,6684061.0,918383.0,108657.0,2021-04-24
9767.0,Lakshadweep,12468.0,2701.0,138.0,2021-04-24
59908.0,Ladakh,84367.0,24459.0,2023.0,2021-04-24
2102801.0,Delhi,2650268.0,547467.0,69362.0,2021-04-24
71103.0,Andaman and Nicobar Islands,79935.0,8832.0,1830.0,2021-04-24
33041.0,Daman and Diu,38770.0,5729.0,585.0,2021-04-24
4091657.0,Bihar,4907232.0,815575.0,75130.0,2021-04-24
124724.0,Chandigarh,160707.0,35983.0,5082.0,2021-04-24
3817614.0,Chhattisgarh,4393249.0,575635.0,43487.0,2021-04-24
31898.0,Dadra and Nagar Haveli,39066.0,7168.0,291.0,2021-04-24
208883.0,Goa,268173.0,59290.0,9037.0,2021-04-24
5312978.0,Kerala,6340622.0,1027644.0,195657.0,2021-04-24
7634695.0,Gujarat,9458161.0,1823466.0,147773.0,2021-04-24
2477260.0,Haryana,2914850.0,437590.0,60943.0,2021-04-24
1192591.0,Himachal Pradesh,1371795.0,179204.0,36112.0,2021-04-24
1431429.0,Jammu and Kashmir,1721631.0,290202.0,66400.0,2021-04-24
2114381.0,Jharkhand,2511609.0,397228.0,25178.0,2021-04-24
6453823.0,Karnataka,7580691.0,1126868.0,129648.0,2021-04-24
7024254.0,West Bengal,8671140.0,1646886.0,145450.0,2021-04-24
3862688.0,Andhra Pradesh,4957699.0,1095011.0,104739.0,2021-04-24
59742.0,Ladakh,82343.0,22601.0,2371,2021-04-23
32643.0,Daman and Diu,38185.0,5542.0,653,2021-04-23
6360448.0,Karnataka,7446450.0,1086002.0,224567,2021-04-23
2099106.0,Jharkhand,2485112.0,386006.0,28903,2021-04-23
1376866.0,Jammu and Kashmir,1654113.0,277247.0,62489,2021-04-23
1160923.0,Himachal Pradesh,1332535.0,171612.0,41446,2021-04-23
2437128.0,Haryana,2852295.0,415167.0,69954,2021-04-23
7569957.0,Gujarat,9309461.0,1739504.0,140879,2021-04-23
